2017/1/4,0.696480169,0.698513537,0.698281577,0.314343065,0.693055722,0.687454671,0.701484358,0.707215796
2017/1/5,0.70092319,0.702494667,0.705568251,0.313839909,0.701484358,0.69307148,0.707215796,0.706439474
2017/1/6,0.703837871,0.701906831,0.705059408,0.313566028,0.707215796,0.692310685,0.706439474,0.709979493
2017/1/9,0.70514905,0.706627133,0.706656575,0.275924794,0.706439474,0.695779903,0.709979493,0.706395069
2017/1/10,0.706234417,0.703683603,0.708797795,0.265015947,0.709979493,0.692267168,0.706395069,0.706395069
2017/1/11,0.704520065,0.705366878,0.70719188,0.302590271,0.706395069,0.692267168,0.706395069,0.709243135
2017/1/12,0.704023992,0.703607935,0.705227582,0.300950554,0.706395069,0.695058272,0.709243135,0.70707825
2017/1/13,0.70514905,0.70203153,0.702316456,0.286830073,0.709243135,0.692936685,0.70707825,0.708941401
2017/1/17,0.705857848,0.705104108,0.709952547,0.252852778,0.70707825,0.694762573,0.708941401,0.705947017
2017/1/18,0.704263106,0.702165144,0.706103556,0.297790664,0.708941401,0.691828077,0.705947017,0.707721467
2017/1/19,0.704263106,0.702133942,0.706342478,0.27372661,0.705947017,0.693567037,0.707721467,0.704083866
2017/1/20,0.705485713,0.703167086,0.704156864,0.260409037,0.707721467,0.690002189,0.704083866,0.707464245
2017/1/23,0.704626373,0.704338192,0.707076848,0.292436158,0.704083866,0.69331496,0.707464245,0.704753725
2017/1/24,0.703660725,0.70203153,0.703541955,0.259226086,0.707464245,0.690658651,0.704753725,0.711350294
2017/1/25,0.703704957,0.707753665,0.707815647,0.317949907,0.704753725,0.697123288,0.711350294,0.719468423
2017/1/26,0.713007366,0.714397725,0.717637243,0.321077681,0.711350294,0.705079055,0.719468423,0.718718636
2017/1/27,0.717326341,0.715038941,0.719937888,0.300053973,0.719468423,0.704344263,0.718718636,0.717835851
2017/1/30,0.71749916,0.714161699,0.718849564,0.257725539,0.718718636,0.703479134,0.717835851,0.711718419
2017/1/31,0.711736093,0.708368245,0.708417379,0.298350916,0.717835851,0.69748405,0.711718419,0.710817981
2017/2/1,0.706424865,0.705286753,0.70805014,0.342616143,0.711718419,0.696601621,0.710817981,0.711119607
2017/2/2,0.711550079,0.709762005,0.710363962,0.327375159,0.710817981,0.696897215,0.711119607,0.711696325
2017/2/3,0.707607565,0.707459801,0.710014437,0.317659968,0.711119607,0.697462398,0.711696325,0.719046905
2017/2/6,0.712856824,0.713845548,0.717194827,0.298948636,0.711696325,0.704665967,0.719046905,0.716891009
2017/2/7,0.715399478,0.712896987,0.717500176,0.255331088,0.719046905,0.702553189,0.716891009,0.717121696
2017/2/8,0.716103842,0.714330863,0.718203547,0.285631064,0.716891009,0.702779262,0.717121696,0.717826971
2017/2/9,0.71330423,0.712776745,0.716088789,0.299998662,0.717121696,0.703470431,0.717826971,0.723682741
2017/2/10,0.716471435,0.719532131,0.721057211,0.306082923,0.717826971,0.709209086,0.723682741,0.727333663
2017/2/13,0.723368537,0.723161343,0.727467804,0.287980017,0.723682741,0.71278699,0.727333663,0.732723511
2017/2/14,0.727554599,0.728660933,0.732033451,0.276802641,0.727333663,0.71806904,0.732723511,0.736862449
2017/2/15,0.72950374,0.731332777,0.732365262,0.292073957,0.732723511,0.7221252,0.736862449,0.742039372
2017/2/16,0.733694236,0.737442381,0.737957451,0.314794478,0.736862449,0.727198584,0.742039372,0.741138826
2017/2/17,0.739922337,0.737446839,0.739753682,0.305586012,0.742039372,0.726316049,0.741138826,0.742886632
2017/2/21,0.736985486,0.737379977,0.74006778,0.291373642,0.741138826,0.7280289,0.742886632,0.749194788
2017/2/22,0.742256807,0.744304529,0.746849932,0.297325869,0.742886632,0.734210893,0.749194788,0.748059223
2017/2/23,0.745003319,0.743600908,0.748367494,0.28741352,0.749194788,0.733098038,0.748059223,0.748498395
2017/2/24,0.747833861,0.744994777,0.746929644,0.336175926,0.748059223,0.733528427,0.748498395,0.75006436
2017/2/27,0.742620074,0.744585129,0.745947495,0.319788567,0.748498395,0.735063072,0.75006436,0.751133427
2017/2/28,0.746828306,0.746455398,0.749929232,0.297578339,0.75006436,0.736110758,0.751133427,0.748422907
2017/3/1,0.747204876,0.744785495,0.748641735,0.353561567,0.751133427,0.733454449,0.748422907,0.762760491
2017/3/2,0.753428543,0.759565221,0.75800763,0.365608761,0.748422907,0.747505281,0.762760491,0.756532155
2017/3/3,0.759904843,0.756790965,0.758025344,0.318874144,0.762760491,0.741401512,0.756532155,0.757064577
2017/3/6,0.753778508,0.751954879,0.755910587,0.29513839,0.756532155,0.741923285,0.757064577,0.753599938
2017/3/7,0.751258025,0.749688334,0.752632329,0.266362156,0.757064577,0.738527939,0.753599938,0.750530066
2017/3/8,0.749269086,0.748049633,0.751539576,0.291849142,0.753599938,0.735519465,0.750530066,0.748130162
2017/3/9,0.748857152,0.747145646,0.749548708,0.318051609,0.750530066,0.733167558,0.748130162,0.74896865
2017/3/10,0.74605754,0.745359959,0.746686294,0.309508665,0.748130162,0.733989277,0.74896865,0.752397765
2017/3/13,0.750057589,0.748824463,0.750446824,0.284226866,0.74896865,0.73734981,0.752397765,0.752783652
2017/3/14,0.749632353,0.747737831,0.75287125,0.257548007,0.752397765,0.737727979,0.752783652,0.749225871
2017/3/15,0.748299003,0.745123933,0.748296638,0.261003189,0.752783652,0.734241354,0.749225871,0.75801386
2017/3/16,0.74909194,0.754680212,0.75305703,0.326503557,0.749225871,0.742853583,0.75801386,0.756292587
2017/3/17,0.756786304,0.753829714,0.756702527,0.278223788,0.75801386,0.741166735,0.756292587,0.754904132
2017/3/20,0.755014417,0.752765369,0.756906021,0.439909896,0.756292587,0.73980605,0.754904132,0.752783652
2017/3/21,0.752591374,0.750022314,0.753375556,0.250502933,0.754904132,0.737727979,0.752783652,0.739719288
2017/3/22,0.753069818,0.751082094,0.741094105,0.358508375,0.752783652,0.724924902,0.739719288,0.74168446
2017/3/23,0.736981052,0.737669492,0.738682964,0.296696924,0.739719288,0.726850771,0.74168446,0.74057987
2017/3/24,0.738296665,0.740835567,0.741195853,0.268851172,0.74168446,0.725768272,0.74057987,0.739701525
2017/3/27,0.740267868,0.739633259,0.738368867,0.243383812,0.74057987,0.724907495,0.739701525,0.73864134
2017/3/28,0.730828221,0.734592348,0.73240069,0.267033923,0.739701525,0.723868513,0.73864134,0.74617387
2017/3/29,0.73555913,0.742999808,0.739204984,0.278412918,0.73864134,0.731250392,0.74617387,0.747309435
2017/3/30,0.742978908,0.742812814,0.745978387,0.255142851,0.74617387,0.732363247,0.747309435,0.750383748
2017/3/31,0.745091892,0.745956601,0.748473669,0.259735486,0.747309435,0.735376073,0.750383748,0.748014818
2017/4/3,0.746646727,0.745925508,0.750252187,0.277193389,0.750383748,0.733054522,0.748014818,0.746293654
2017/4/4,0.745548166,0.74393054,0.742346175,0.282750407,0.748014818,0.731367781,0.746293654,0.746879144
2017/4/5,0.742190405,0.741552559,0.744996238,0.264001606,0.746293654,0.731941561,0.746879144,0.743680716
2017/4/6,0.747430796,0.749492424,0.744907777,0.314342173,0.746879144,0.728807102,0.743680716,0.745694734
2017/4/7,0.741760735,0.743168973,0.744191012,0.26361621,0.743680716,0.730780839,0.745694734,0.744829711
2017/4/10,0.743001078,0.742990894,0.745005095,0.250344135,0.745694734,0.729933117,0.744829711,0.745548307
2017/4/11,0.743253494,0.744153193,0.745341335,0.226458505,0.744829711,0.730637341,0.745548307,0.744048949
2017/4/12,0.74181827,0.739187951,0.739036918,0.256077793,0.745548307,0.72916797,0.744048949,0.740122936
2017/4/13,0.741034201,0.738074683,0.74077558,0.263172826,0.744048949,0.725320477,0.740122936,0.733034018
2017/4/17,0.736529212,0.736088629,0.73536485,0.258439235,0.740122936,0.718373337,0.733034018,0.741932909
2017/4/18,0.732383056,0.736480448,0.736939874,0.229964538,0.733034018,0.727094251,0.741932909,0.738907442
2017/4/19,0.736772868,0.736128746,0.73783799,0.269675491,0.741932909,0.724129293,0.738907442,0.737124111
2017/4/20,0.738659932,0.738034566,0.738063626,0.291983853,0.738907442,0.722381629,0.737124111,0.744962817
2017/4/21,0.736843704,0.741926657,0.740656119,0.303360171,0.737124111,0.73006356,0.744962817,0.741790923
2017/4/24,0.742181537,0.739615429,0.742248857,0.290508286,0.744962817,0.726955104,0.741790923,0.753085278
2017/4/25,0.749087506,0.748877844,0.753167634,0.307216808,0.741790923,0.738023572,0.753085278,0.759500004
2017/4/26,0.754039901,0.755780108,0.758458902,0.334389901,0.753085278,0.744310004,0.759500004,0.758985345
2017/4/27,0.757348887,0.758309424,0.760949756,0.344263889,0.759500004,0.743805638,0.758985345,0.759570944
2017/4/28,0.757667814,0.755610944,0.759135811,0.343598367,0.758985345,0.744379525,0.759570944,0.757543604
2017/5/1,0.759430833,0.756314455,0.758994315,0.309680844,0.759570944,0.742392732,0.757543604,0.75937578
2017/5/2,0.757136269,0.75667518,0.760087068,0.263377122,0.757543604,0.744188265,0.75937578,0.76063557
2017/5/3,0.758265869,0.755980475,0.760525055,0.318192564,0.75937578,0.745422859,0.76063557,0.759286971
2017/5/4,0.756250326,0.75459563,0.757839564,0.325357183,0.76063557,0.744101232,0.759286971,0.759903653
2017/5/5,0.75770772,0.755312514,0.758105057,0.367157482,0.759286971,0.74470558,0.759903653,0.764237755
2017/5/8,0.758850622,0.758812677,0.762099971,0.293789504,0.759903653,0.748953,0.764237755,0.764277611
2017/5/9,0.762203841,0.759734494,0.764108553,0.283913732,0.764237755,0.748992059,0.764277611,0.763186342
2017/5/10,0.762930375,0.76085222,0.763453787,0.30391061,0.764277611,0.747922615,0.763186342,0.764388514
2017/5/11,0.760808523,0.759013044,0.763608676,0.303013136,0.763186342,0.749100744,0.764388514,0.762086191
2017/5/12,0.75994475,0.7572229,0.758719966,0.310497134,0.764388514,0.746844467,0.762086191,0.760515786
2017/5/15,0.758881552,0.755762278,0.761131107,0.27286839,0.762086191,0.74530547,0.760515786,0.765581914
2017/5/16,0.759563746,0.760932345,0.76411741,0.287853335,0.760515786,0.750270275,0.765581914,0.764849888
2017/5/17,0.764245989,0.761698261,0.765050954,0.283142048,0.765581914,0.749552891,0.764849888,0.745490689
2017/5/18,0.754677754,0.75239138,0.747425093,0.349356112,0.764849888,0.730580876,0.745490689,0.749345656
2017/5/19,0.742159366,0.748325667,0.745881069,0.363310659,0.745490689,0.734358742,0.749345656,0.756447895
2017/5/22,0.749548214,0.754257192,0.753716225,0.319216718,0.749345656,0.741318937,0.756447895,0.761899909
2017/5/23,0.756564818,0.757107115,0.761011647,0.261021032,0.756447895,0.746661911,0.761899909,0.76385176
2017/5/24,0.760919266,0.759507383,0.76409084,0.26465553,0.761899909,0.748574725,0.76385176,0.766500114
2017/5/25,0.762854996,0.761613678,0.765909213,0.280386288,0.76385176,0.751170111,0.766500114,0.771237972
2017/5/26,0.766456414,0.767460512,0.770342223,0.293365747,0.766500114,0.755813213,0.771237972,0.771570681
2017/5/30,0.768653537,0.766556525,0.772195916,0.228209737,0.771237972,0.756139268,0.771570681,0.7702797
2017/5/31,0.767399892,0.765924223,0.770970418,0.263726833,0.771570681,0.754874106,0.7702797,0.769787351
2017/6/1,0.769154043,0.766249289,0.768386782,0.380857774,0.7702797,0.754391604,0.769787351,0.777887718
2017/6/2,0.769162911,0.772514794,0.772788792,0.322069719,0.769787351,0.762329964,0.777887718,0.78188467
2017/6/5,0.776086616,0.777043535,0.779057781,0.286789928,0.777887718,0.766246977,0.78188467,0.780567155
2017/6/6,0.778988103,0.776740757,0.781982192,0.237805384,0.78188467,0.764955812,0.780567155,0.77756389
2017/6/7,0.776370071,0.775253391,0.77923924,0.27752615,0.780567155,0.762012612,0.77756389,0.779253971
2017/6/8,0.776418845,0.774839285,0.777748249,0.296658563,0.77756389,0.763668892,0.779253971,0.779542384
2017/6/9,0.777411098,0.776616058,0.779159527,0.310625599,0.779253971,0.763951536,0.779542384,0.778646278
2017/6/12,0.778350142,0.779702007,0.773744369,0.337253608,0.779542384,0.763073353,0.778646278,0.777590424
2017/6/13,0.773694504,0.772657214,0.775633491,0.337290184,0.778646278,0.762038616,0.777590424,0.782452508
2017/6/14,0.777357889,0.777604627,0.780637233,0.270180431,0.777590424,0.766803457,0.782452508,0.781374451
2017/6/15,0.781610462,0.778611026,0.779336558,0.29516783,0.782452508,0.765746962,0.781374451,0.778952345
2017/6/16,0.772923737,0.774246992,0.774996439,0.277098825,0.781374451,0.763373298,0.778952345,0.779258411
2017/6/19,0.77606888,0.773890724,0.776920881,0.449427036,0.778952345,0.763673243,0.779258411,0.788268206
2017/6/20,0.781078918,0.783095301,0.785287021,0.269216941,0.779258411,0.772502842,0.788268206,0.780979684
2017/6/21,0.784671358,0.781688061,0.782990912,0.28276022,0.788268206,0.76536009,0.780979684,0.780349789
2017/6/22,0.779643693,0.77793415,0.780398311,0.298667618,0.780979684,0.764742793,0.780349789,0.779857331
2017/6/23,0.778797548,0.777662573,0.781517635,0.287372483,0.780349789,0.764260185,0.779857331,0.78154308
2017/6/26,0.777579375,0.77756451,0.780562057,0.448856971,0.779857331,0.765912219,0.78154308,0.78188467
2017/6/27,0.781420014,0.781581191,0.78318112,0.266921516,0.78154308,0.766246977,0.78188467,0.77314986
2017/6/28,0.77832808,0.777007876,0.775372427,0.295910074,0.78188467,0.757686862,0.77314986,0.782603266
2017/6/29,0.774943715,0.778263673,0.779194955,0.290279903,0.77314986,0.766951201,0.782603266,0.773291846
2017/6/30,0.781003539,0.778156803,0.769320217,0.325918326,0.782603266,0.757826009,0.773291846,0.774937631
2017/7/3,0.7751652,0.773694815,0.776376718,0.277860695,0.773291846,0.759438878,0.774937631,0.777421904
2017/7/5,0.776135283,0.776571483,0.779491339,0.153026295,0.774937631,0.761873466,0.777421904,0.778987868
2017/7/6,0.77586513,0.774670012,0.776553749,0.278362959,0.777421904,0.763408111,0.778987868,0.768877924
2017/7/7,0.772613678,0.769940904,0.770205048,0.278122087,0.778987868,0.753500365,0.768877924,0.775722833
2017/7/10,0.768219433,0.771116468,0.772779935,0.236799964,0.768877924,0.760208377,0.775722833,0.776720961
2017/7/11,0.773087689,0.773378664,0.776651068,0.245524901,0.775722833,0.761186542,0.776720961,0.775878141
2017/7/12,0.774345768,0.772176356,0.77245698,0.2551259,0.776720961,0.760360578,0.775878141,0.78373894
2017/7/13,0.778066688,0.779506098,0.782614816,0.260913085,0.775878141,0.768064161,0.78373894,0.78577072
2017/7/14,0.782159743,0.781091418,0.785242736,0.251639494,0.78373894,0.770055305,0.78577072,0.79084562
2017/7/17,0.784006901,0.787423676,0.787454812,0.222107634,0.78577072,0.775028708,0.79084562,0.790787894
2017/7/18,0.788587268,0.787103068,0.792086887,0.227150791,0.79084562,0.774972136,0.790787894,0.791440099
2017/7/19,0.786983658,0.786256919,0.789069693,0.242224056,0.790787894,0.775611297,0.791440099,0.797304643
2017/7/20,0.790514239,0.792005906,0.795046727,0.250933827,0.791440099,0.78135855,0.797304643,0.797136014
2017/7/21,0.795701422,0.793693639,0.797072915,0.261908691,0.797304643,0.781193294,0.797136014,0.796732366
2017/7/24,0.792086702,0.791431442,0.795582032,0.250916877,0.797136014,0.780797718,0.796732366,0.795565609
2017/7/25,0.794142152,0.791680841,0.796139479,0.246516047,0.796732366,0.779654296,0.795565609,0.798768477
2017/7/26,0.796729038,0.795305595,0.799939757,0.344454803,0.795565609,0.782793108,0.798768477,0.799079093
2017/7/27,0.797654888,0.795505961,0.799953042,0.295295403,0.798768477,0.783097511,0.799079093,0.798009917
2017/7/28,0.798890797,0.796552477,0.793312386,0.334414881,0.799079093,0.782049719,0.798009917,0.796537202
2017/7/31,0.792848709,0.791872292,0.795405001,0.271899547,0.798009917,0.780606458,0.796537202,0.795738678
2017/8/1,0.795869699,0.793844974,0.797117199,0.287461695,0.796537202,0.779823905,0.795738678,0.798422555
2017/8/2,0.796383615,0.794089915,0.798271843,0.286716774,0.795738678,0.782454104,0.798422555,0.798963749
2017/8/3,0.797836468,0.794922583,0.796210227,0.288297611,0.798422555,0.782984474,0.798963749,0.796563737
2017/8/4,0.795909605,0.792985561,0.797258803,0.303146062,0.798963749,0.780632462,0.796563737,0.79863548
2017/8/7,0.796286066,0.794753418,0.798687795,0.266579834,0.796563737,0.782662771,0.79863548,0.800445345
2017/8/8,0.796401243,0.795176438,0.800368887,0.239516471,0.79863548,0.784436438,0.800445345,0.797788111
2017/8/9,0.79693733,0.799593961,0.79790914,0.276348551,0.800445345,0.781832349,0.797788111,0.797388904
2017/8/10,0.791178697,0.792264111,0.794263643,0.273085175,0.797788111,0.781441125,0.797388904,0.781503116
2017/8/11,0.791191891,0.788242972,0.783499646,0.301009434,0.797388904,0.765873054,0.781503116,0.782882798
2017/8/14,0.780410026,0.780543699,0.783543931,0.259870196,0.781503116,0.767225142,0.782882798,0.793760184
2017/8/15,0.786576159,0.789507684,0.791113595,0.22977184,0.782882798,0.77788498,0.793760184,0.793214549
2017/8/16,0.792644851,0.789810463,0.794055721,0.23784999,0.793760184,0.777350258,0.793214549,0.794767193
2017/8/17,0.792631549,0.792495679,0.795051155,0.241467538,0.793214549,0.778871849,0.794767193,0.777865516
2017/8/18,0.790115499,0.788082723,0.780075357,0.258325936,0.794767193,0.762308206,0.777865516,0.775887022
2017/8/21,0.774474139,0.777061365,0.775952017,0.282686174,0.777865516,0.760369281,0.775887022,0.777138039
2017/8/22,0.773526226,0.772746362,0.77447442,0.226702946,0.775887022,0.761595278,0.777138039,0.787846796
2017/8/23,0.777180744,0.783518322,0.781694558,0.225751946,0.777138039,0.77208986,0.787846796,0.784089411
2017/8/24,0.782110968,0.780908773,0.785123276,0.2264478,0.787846796,0.768407623,0.784089411,0.781840266
2017/8/25,0.783453186,0.781567819,0.782809453,0.231916498,0.784089411,0.766203461,0.781840266,0.783650239
2017/8/28,0.782040132,0.783157597,0.78547723,0.208916743,0.781840266,0.767977235,0.783650239,0.784178112
2017/8/29,0.783205204,0.781002379,0.784065951,0.216849477,0.783650239,0.76849455,0.784178112,0.78509198
2017/8/30,0.776378939,0.781033472,0.77927456,0.222191494,0.784178112,0.76939014,0.78509198,0.790100381
2017/8/31,0.782633753,0.785985342,0.786162995,0.212920579,0.78509198,0.774298374,0.790100381,0.79633749
2017/9/1,0.789982586,0.792531339,0.794515742,0.276658117,0.790100381,0.78041074,0.79633749,0.798511256
2017/9/5,0.795196373,0.794922583,0.799470879,0.219796151,0.79633749,0.782541031,0.798511256,0.790215725
2017/9/6,0.793393556,0.791177587,0.787392922,0.289339608,0.798511256,0.774411411,0.790215725,0.793627079
2017/9/7,0.790505371,0.790139986,0.792989431,0.279004394,0.790215725,0.777754537,0.793627079,0.793431915
